Content,Likes,Retweets,Replies,Quotes,Views,Date,Labels,chars,words,sentences,Tokenized Text,Lematized Text,processed_text
without fear of contradiction nowadays safaricom network will make you think your phone has an issue what happened to this network,35,30,5,0,534,"April 6, 2023 at 05:03 AM",Network reliability problem,134,24,2,"['without', 'fear', 'of', 'contradiction', 'nowadays', 'safaricom', 'network', 'will', 'make', 'you', 'think', 'your', 'phone', 'has', 'an', 'issue', 'what', 'happened', 'to', 'this', 'network']","['without', 'fear', 'of', 'contradiction', 'nowadays', 'safaricom', 'network', 'will', 'make', 'you', 'think', 'your', 'phone', 'ha', 'an', 'issue', 'what', 'happened', 'to', 'this', 'network']",without fear of contradiction nowadays safaricom network will make you think your phone ha an issue what happened to this network
safaricom mbona hamtaki ninunue data,0,0,0,0,16,"April 5, 2023 at 06:55 PM",Internet or airtime bundle complaint,37,6,1,"['safaricom', 'mbona', 'hamtaki', 'ninunue', 'data']","['safaricom', 'mbona', 'hamtaki', 'ninunue', 'data']",safaricom mbona hamtaki ninunue data
epcogal safaricomcare safaricom wtf is going on im getting send 300 pop up messages yet i have not authorized anything,2,0,1,0,1769,"April 5, 2023 at 02:39 PM",Data protection and privacy concern,125,26,2,"['epcogal', 'safaricomcare', 'safaricom', 'wtf', 'is', 'going', 'on', 'im', 'getting', 'send', '300', 'pop', 'up', 'messages', 'yet', 'i', 'have', 'not', 'authorized', 'anything']","['epcogal', 'safaricomcare', 'safaricom', 'wtf', 'is', 'going', 'on', 'im', 'getting', 'send', '300', 'pop', 'up', 'message', 'yet', 'i', 'have', 'not', 'authorized', 'anything']",epcogal safaricomcare safaricom wtf is going on im getting send 300 pop up message yet i have not authorized anything
safaricom mshwari loans will remain unchanged at 75 before excise duty loans paid back within 10 days will be charged at 6 why are you charging this per month instead per year this is robbery walai interest rates should always be calculated per year,0,0,0,0,36,"April 3, 2023 at 04:10 PM",MPESA complaint,263,53,5,"['safaricom', 'mshwari', 'loans', 'will', 'remain', 'unchanged', 'at', '75', 'before', 'excise', 'duty', 'loans', 'paid', 'back', 'within', '10', 'days', 'will', 'be', 'charged', 'at', '6', 'why', 'are', 'you', 'charging', 'this', 'per', 'month', 'instead', 'per', 'year', 'this', 'is', 'robbery', 'walai', 'interest', 'rates', 'should', 'always', 'be', 'calculated', 'per', 'year']","['safaricom', 'mshwari', 'loan', 'will', 'remain', 'unchanged', 'at', '75', 'before', 'excise', 'duty', 'loan', 'paid', 'back', 'within', '10', 'day', 'will', 'be', 'charged', 'at', '6', 'why', 'are', 'you', 'charging', 'this', 'per', 'month', 'instead', 'per', 'year', 'this', 'is', 'robbery', 'walai', 'interest', 'rate', 'should', 'always', 'be', 'calculated', 'per', 'year']",safaricom mshwari loan will remain unchanged at 75 before excise duty loan paid back within 10 day will be charged at 6 why are you charging this per month instead per year this is robbery walai interest rate should always be calculated per year
safaricomcare hey safaricom my simcard has just refused to save contacts is it full or it has some technical issues,2,0,1,0,221,"April 3, 2023 at 10:16 AM",Customer care complaint,120,24,2,"['safaricomcare', 'hey', 'safaricom', 'my', 'simcard', 'has', 'just', 'refused', 'to', 'save', 'contacts', 'is', 'it', 'full', 'or', 'it', 'has', 'some', 'technical', 'issues']","['safaricomcare', 'hey', 'safaricom', 'my', 'simcard', 'ha', 'just', 'refused', 'to', 'save', 'contact', 'is', 'it', 'full', 'or', 'it', 'ha', 'some', 'technical', 'issue']",safaricomcare hey safaricom my simcard ha just refused to save contact is it full or it ha some technical issue
safaricom was the most traded counter accounting for 366 of equity turnover the telco lost 42ww to close at kes 1810 on increased foreign selling thereby leading on net outflows sibresearch,0,0,1,0,65,"April 3, 2023 at 06:17 AM",Neutral,201,40,3,"['safaricom', 'was', 'the', 'most', 'traded', 'counter', 'accounting', 'for', '366', 'of', 'equity', 'turnover', 'the', 'telco', 'lost', '42ww', 'to', 'close', 'at', 'kes', '1810', 'on', 'increased', 'foreign', 'selling', 'thereby', 'leading', 'on', 'net', 'outflows', 'sibresearch']","['safaricom', 'wa', 'the', 'most', 'traded', 'counter', 'accounting', 'for', '366', 'of', 'equity', 'turnover', 'the', 'telco', 'lost', '42ww', 'to', 'close', 'at', 'kes', '1810', 'on', 'increased', 'foreign', 'selling', 'thereby', 'leading', 'on', 'net', 'outflow', 'sibresearch']",safaricom wa the most traded counter accounting for 366 of equity turnover the telco lost 42ww to close at kes 1810 on increased foreign selling thereby leading on net outflow sibresearch
hegemony delete your number from our time line to avoid being a target of fraudsters then send an email to advantage safaricomcoke for help to activate roaming service on your postpay line og,0,0,0,0,106,"April 2, 2023 at 02:57 PM",Data protection and privacy concern,200,36,2,"['hegemony', 'delete', 'your', 'number', 'from', 'our', 'time', 'line', 'to', 'avoid', 'being', 'a', 'target', 'of', 'fraudsters', 'then', 'send', 'an', 'email', 'to', 'advantage', 'safaricomcoke', 'for', 'help', 'to', 'activate', 'roaming', 'service', 'on', 'your', 'postpay', 'line', 'og']","['hegemony', 'delete', 'your', 'number', 'from', 'our', 'time', 'line', 'to', 'avoid', 'being', 'a', 'target', 'of', 'fraudsters', 'then', 'send', 'an', 'email', 'to', 'advantage', 'safaricomcoke', 'for', 'help', 'to', 'activate', 'roaming', 'service', 'on', 'your', 'postpay', 'line', 'og']",hegemony delete your number from our time line to avoid being a target of fraudsters then send an email to advantage safaricomcoke for help to activate roaming service on your postpay line og
safaricom how can you explain that my one hour minutes are used up your network is not working,0,0,0,0,64,"April 2, 2023 at 05:23 AM",Network reliability problem,98,20,2,"['safaricom', 'how', 'can', 'you', 'explain', 'that', 'my', 'one', 'hour', 'minutes', 'are', 'used', 'up', 'your', 'network', 'is', 'not', 'working']","['safaricom', 'how', 'can', 'you', 'explain', 'that', 'my', 'one', 'hour', 'minute', 'are', 'used', 'up', 'your', 'network', 'is', 'not', 'working']",safaricom how can you explain that my one hour minute are used up your network is not working
safaricom i lost my 15gb mysteriously can it be compesatedi understand that we live in hard economical times ma be you gave it to someone mistakenly please return it now,0,0,0,0,14,"March 30, 2023 at 10:14 PM",Internet or airtime bundle complaint,176,37,2,"['safaricom', 'i', 'lost', 'my', '15gb', 'mysteriously', 'can', 'it', 'be', 'compesatedi', 'understand', 'that', 'we', 'live', 'in', 'hard', 'economical', 'times', 'ma', 'be', 'you', 'gave', 'it', 'to', 'someone', 'mistakenly', 'please', 'return', 'it', 'now']","['safaricom', 'i', 'lost', 'my', '15gb', 'mysteriously', 'can', 'it', 'be', 'compesatedi', 'understand', 'that', 'we', 'live', 'in', 'hard', 'economical', 'time', 'ma', 'be', 'you', 'gave', 'it', 'to', 'someone', 'mistakenly', 'please', 'return', 'it', 'now']",safaricom i lost my 15gb mysteriously can it be compesatedi understand that we live in hard economical time ma be you gave it to someone mistakenly please return it now
kenhakenya used by safaricom in their tuinuane advert,0,0,0,0,62,"March 30, 2023 at 07:28 PM",Neutral,55,10,1,"['kenhakenya', 'used', 'by', 'safaricom', 'in', 'their', 'tuinuane', 'advert']","['kenhakenya', 'used', 'by', 'safaricom', 'in', 'their', 'tuinuane', 'advert']",kenhakenya used by safaricom in their tuinuane advert
how is this even possible and my airtel line is the one set for data safaricom,0,0,0,0,78,"March 29, 2023 at 10:37 AM",Internet or airtime bundle complaint,105,22,2,"['how', 'is', 'this', 'even', 'possible', 'and', 'my', 'airtel', 'line', 'is', 'the', 'one', 'set', 'for', 'data', 'safaricom']","['how', 'is', 'this', 'even', 'possible', 'and', 'my', 'airtel', 'line', 'is', 'the', 'one', 'set', 'for', 'data', 'safaricom']",how is this even possible and my airtel line is the one set for data safaricom
sheilahgashumba airtelug airtelug tukooye obubbiwe are tired of your theft dear airtelkenya airtelrw airtelindia ceos and directors your branch in uganda is mistreating ugandans kagutamuseveni uccofficial mkainerugaba kindly take action on this monopoly company safaricom visit uganda,0,0,0,0,37,"March 28, 2023 at 07:38 PM",Customer care complaint,306,54,4,"['sheilahgashumba', 'airtelug', 'airtelug', 'tukooye', 'obubbiwe', 'are', 'tired', 'of', 'your', 'theft', 'dear', 'airtelkenya', 'airtelrw', 'airtelindia', 'ceos', 'and', 'directors', 'your', 'branch', 'in', 'uganda', 'is', 'mistreating', 'ugandans', 'kagutamuseveni', 'uccofficial', 'mkainerugaba', 'kindly', 'take', 'action', 'on', 'this', 'monopoly', 'company', 'safaricom', 'visit', 'uganda']","['sheilahgashumba', 'airtelug', 'airtelug', 'tukooye', 'obubbiwe', 'are', 'tired', 'of', 'your', 'theft', 'dear', 'airtelkenya', 'airtelrw', 'airtelindia', 'ceo', 'and', 'director', 'your', 'branch', 'in', 'uganda', 'is', 'mistreating', 'ugandan', 'kagutamuseveni', 'uccofficial', 'mkainerugaba', 'kindly', 'take', 'action', 'on', 'this', 'monopoly', 'company', 'safaricom', 'visit', 'uganda']",sheilahgashumba airtelug airtelug tukooye obubbiwe are tired of your theft dear airtelkenya airtelrw airtelindia ceo and director your branch in uganda is mistreating ugandan kagutamuseveni uccofficial mkainerugaba kindly take action on this monopoly company safaricom visit uganda
safaricomplc hello safaricom plcwhich is the best unlimited internet package you have for home,0,0,1,0,86,"March 28, 2023 at 10:09 AM",Neutral,97,18,1,"['safaricomplc', 'hello', 'safaricom', 'plcwhich', 'is', 'the', 'best', 'unlimited', 'internet', 'package', 'you', 'have', 'for', 'home']","['safaricomplc', 'hello', 'safaricom', 'plcwhich', 'is', 'the', 'best', 'unlimited', 'internet', 'package', 'you', 'have', 'for', 'home']",safaricomplc hello safaricom plcwhich is the best unlimited internet package you have for home
betikake admin you have terribly failed us hivi mlikua na deal na safaricom tulipe okoa,3,0,0,0,325,"March 28, 2023 at 03:06 AM",Customer care complaint,97,21,2,"['betikake', 'admin', 'you', 'have', 'terribly', 'failed', 'us', 'hivi', 'mlikua', 'na', 'deal', 'na', 'safaricom', 'tulipe', 'okoa']","['betikake', 'admin', 'you', 'have', 'terribly', 'failed', 'u', 'hivi', 'mlikua', 'na', 'deal', 'na', 'safaricom', 'tulipe', 'okoa']",betikake admin you have terribly failed u hivi mlikua na deal na safaricom tulipe okoa
safaricom why am i clicking googlemaps to buy data,0,0,0,0,29,"March 27, 2023 at 05:47 PM",Internet or airtime bundle complaint,79,15,2,"['safaricom', 'why', 'am', 'i', 'clicking', 'googlemaps', 'to', 'buy', 'data']","['safaricom', 'why', 'am', 'i', 'clicking', 'googlemaps', 'to', 'buy', 'data']",safaricom why am i clicking googlemaps to buy data
final reminderdedan boresha auctioneers is giving you until midnight to clear your fuliza loan of kes 51404your cooperation will be appreciated safaricom sina pesa na tafadhali iskue ni kama mnanitisha na sina kazi nipeeni kazi niwalipe safariom,0,0,0,0,256,"March 27, 2023 at 02:46 PM",Customer care complaint,257,43,1,"['final', 'reminderdedan', 'boresha', 'auctioneers', 'is', 'giving', 'you', 'until', 'midnight', 'to', 'clear', 'your', 'fuliza', 'loan', 'of', 'kes', '51404your', 'cooperation', 'will', 'be', 'appreciated', 'safaricom', 'sina', 'pesa', 'na', 'tafadhali', 'iskue', 'ni', 'kama', 'mnanitisha', 'na', 'sina', 'kazi', 'nipeeni', 'kazi', 'niwalipe', 'safariom']","['final', 'reminderdedan', 'boresha', 'auctioneer', 'is', 'giving', 'you', 'until', 'midnight', 'to', 'clear', 'your', 'fuliza', 'loan', 'of', 'kes', '51404your', 'cooperation', 'will', 'be', 'appreciated', 'safaricom', 'sina', 'pesa', 'na', 'tafadhali', 'iskue', 'ni', 'kama', 'mnanitisha', 'na', 'sina', 'kazi', 'nipeeni', 'kazi', 'niwalipe', 'safariom']",final reminderdedan boresha auctioneer is giving you until midnight to clear your fuliza loan of kes 51404your cooperation will be appreciated safaricom sina pesa na tafadhali iskue ni kama mnanitisha na sina kazi nipeeni kazi niwalipe safariom
maxinekristin safaricomplc safaricom exactly cant access safaricom services in qatar too,1,0,1,0,48,"March 27, 2023 at 10:51 AM",Network reliability problem,95,17,1,"['maxinekristin', 'safaricomplc', 'safaricom', 'exactly', 'cant', 'access', 'safaricom', 'services', 'in', 'qatar', 'too']","['maxinekristin', 'safaricomplc', 'safaricom', 'exactly', 'cant', 'access', 'safaricom', 'service', 'in', 'qatar', 'too']",maxinekristin safaricomplc safaricom exactly cant access safaricom service in qatar too
safaricomplc safaricom plc mbona hatuna network gulf na ss ni wanawake do something please,0,0,1,0,99,"March 27, 2023 at 09:04 AM",Network reliability problem,94,18,2,"['safaricomplc', 'safaricom', 'plc', 'mbona', 'hatuna', 'network', 'gulf', 'na', 'ss', 'ni', 'wanawake', 'do', 'something', 'please']","['safaricomplc', 'safaricom', 'plc', 'mbona', 'hatuna', 'network', 'gulf', 'na', 's', 'ni', 'wanawake', 'do', 'something', 'please']",safaricomplc safaricom plc mbona hatuna network gulf na s ni wanawake do something please
is wifi networks low in your region whats happening to internet providers poainternet safaricom majority of us are trying to find our daily bread from our homes please,5,2,0,0,219,"March 27, 2023 at 07:01 AM",Internet or airtime bundle complaint,172,33,3,"['is', 'wifi', 'networks', 'low', 'in', 'your', 'region', 'whats', 'happening', 'to', 'internet', 'providers', 'poainternet', 'safaricom', 'majority', 'of', 'us', 'are', 'trying', 'to', 'find', 'our', 'daily', 'bread', 'from', 'our', 'homes', 'please']","['is', 'wifi', 'network', 'low', 'in', 'your', 'region', 'whats', 'happening', 'to', 'internet', 'provider', 'poainternet', 'safaricom', 'majority', 'of', 'u', 'are', 'trying', 'to', 'find', 'our', 'daily', 'bread', 'from', 'our', 'home', 'please']",is wifi network low in your region whats happening to internet provider poainternet safaricom majority of u are trying to find our daily bread from our home please
veethuku the safaricom way,0,0,0,0,59,"March 26, 2023 at 11:56 AM",Neutral,30,6,1,"['veethuku', 'the', 'safaricom', 'way']","['veethuku', 'the', 'safaricom', 'way']",veethuku the safaricom way
safaricomplc safaricom check issue ya credit being lost every night,0,0,1,0,221,"March 26, 2023 at 03:10 AM",Customer care complaint,70,13,1,"['safaricomplc', 'safaricom', 'check', 'issue', 'ya', 'credit', 'being', 'lost', 'every', 'night']","['safaricomplc', 'safaricom', 'check', 'issue', 'ya', 'credit', 'being', 'lost', 'every', 'night']",safaricomplc safaricom check issue ya credit being lost every night
safaricom why why why how does a simple data purchase of 20 bob get grappled in a minute kindly advise before we think otherwise ahmudnasir sonko,0,0,0,0,25,"March 25, 2023 at 04:33 PM",Internet or airtime bundle complaint,156,35,4,"['safaricom', 'why', 'why', 'why', 'how', 'does', 'a', 'simple', 'data', 'purchase', 'of', '20', 'bob', 'get', 'grappled', 'in', 'a', 'minute', 'kindly', 'advise', 'before', 'we', 'think', 'otherwise', 'ahmudnasir', 'sonko']","['safaricom', 'why', 'why', 'why', 'how', 'doe', 'a', 'simple', 'data', 'purchase', 'of', '20', 'bob', 'get', 'grappled', 'in', 'a', 'minute', 'kindly', 'advise', 'before', 'we', 'think', 'otherwise', 'ahmudnasir', 'sonko']",safaricom why why why how doe a simple data purchase of 20 bob get grappled in a minute kindly advise before we think otherwise ahmudnasir sonko
hello safaricom plc mpesa alinurmohamed kuna watu hununua bundles via facebook ndio waepe kulipa okoa sijui kama mumegundua io tricksitaki mpate hasara on delayed debt paymentthank you very important,0,0,0,0,34,"March 25, 2023 at 05:08 AM",Internet or airtime bundle complaint,213,37,1,"['hello', 'safaricom', 'plc', 'mpesa', 'alinurmohamed', 'kuna', 'watu', 'hununua', 'bundles', 'via', 'facebook', 'ndio', 'waepe', 'kulipa', 'okoa', 'sijui', 'kama', 'mumegundua', 'io', 'tricksitaki', 'mpate', 'hasara', 'on', 'delayed', 'debt', 'paymentthank', 'you', 'very', 'important']","['hello', 'safaricom', 'plc', 'mpesa', 'alinurmohamed', 'kuna', 'watu', 'hununua', 'bundle', 'via', 'facebook', 'ndio', 'waepe', 'kulipa', 'okoa', 'sijui', 'kama', 'mumegundua', 'io', 'tricksitaki', 'mpate', 'hasara', 'on', 'delayed', 'debt', 'paymentthank', 'you', 'very', 'important']",hello safaricom plc mpesa alinurmohamed kuna watu hununua bundle via facebook ndio waepe kulipa okoa sijui kama mumegundua io tricksitaki mpate hasara on delayed debt paymentthank you very important
we were privileged to have distinguished speakers from top tech companies such as ndigajn a technical recruiter google juliemunyui a partner development manager microsoft and reubenkihiu1 a ux designer from safaricom emobilistechtalk techtalk2023 technovation,10,4,0,0,539,"March 24, 2023 at 12:20 PM",Neutral,302,53,2,"['we', 'were', 'privileged', 'to', 'have', 'distinguished', 'speakers', 'from', 'top', 'tech', 'companies', 'such', 'as', 'ndigajn', 'a', 'technical', 'recruiter', 'google', 'juliemunyui', 'a', 'partner', 'development', 'manager', 'microsoft', 'and', 'reubenkihiu1', 'a', 'ux', 'designer', 'from', 'safaricom', 'emobilistechtalk', 'techtalk2023', 'technovation']","['we', 'were', 'privileged', 'to', 'have', 'distinguished', 'speaker', 'from', 'top', 'tech', 'company', 'such', 'a', 'ndigajn', 'a', 'technical', 'recruiter', 'google', 'juliemunyui', 'a', 'partner', 'development', 'manager', 'microsoft', 'and', 'reubenkihiu1', 'a', 'ux', 'designer', 'from', 'safaricom', 'emobilistechtalk', 'techtalk2023', 'technovation']",we were privileged to have distinguished speaker from top tech company such a ndigajn a technical recruiter google juliemunyui a partner development manager microsoft and reubenkihiu1 a ux designer from safaricom emobilistechtalk techtalk2023 technovation
